geneid	1 human	2 chimpanzee	3 Rhesus monkey	4 mouse	5 rat	6 dog	7 cow	8 chicken	9 western clawed frog	10 zebrafish	11 fruit fly	12 malaria mosquito	13 nematode	14 budding yeast	15 fission yeast	16 ascomycetes	17 ascomycetes	18 rice blast fungus	19 ascomycetes	20 thale cress	21 rice
55283	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
55284	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0
55285	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
55286	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55287	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55288	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0
55289	1	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0
55290	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55291	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55293	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55294	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0
55295	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55296	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
55297	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
55298	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
55299	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
55300	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0
55301	1	1	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55303	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
55304	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55308	1	1	0	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	0
55311	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55312	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
55313	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55314	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
55315	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55316	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
55317	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
55319	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
55320	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55321	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
55322	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
55323	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55324	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
55325	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
55326	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0
55327	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55328	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55329	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0
55330	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55331	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	1	1	1	1
55332	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
55333	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55334	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
55335	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55336	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55337	1	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
55339	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	0	0
55341	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55342	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55343	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
55344	1	0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55345	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
55346	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
55347	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55349	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0
55351	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
55352	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55353	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55355	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55356	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
55357	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1
55359	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55361	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
55362	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
55363	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55364	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0
55365	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55366	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55367	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55374	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55379	1	1	0	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
55388	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
55421	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55422	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55423	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55425	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0
55432	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
55435	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55437	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
55450	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55454	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
55466	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1
55471	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1
55486	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0
55500	1	0	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	1	0	0
55501	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55502	1	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
55503	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55504	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55505	1	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0
55506	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55507	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55508	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	1	0	1	1
55509	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55510	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0
55511	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55512	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55515	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55520	1	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
55521	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55526	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
55527	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
55529	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55530	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1
55531	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55532	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55534	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55536	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55540	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55544	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
55552	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55553	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55554	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55556	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0
55558	1	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
55559	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
55561	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55565	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55567	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
55568	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0
55571	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1
55572	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
55573	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55576	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55577	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0
55578	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55582	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
55584	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55585	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
55586	1	0	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1
55588	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
55589	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55591	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55593	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55596	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55599	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55600	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
55601	1	1	1	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
55602	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
55603	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55604	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0
55605	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
55607	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55608	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55609	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55610	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1
55611	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0
55612	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55613	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0
55614	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
55615	1	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
55616	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
55617	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1
55619	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55620	1	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
55621	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
55622	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
55623	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
55624	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55625	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55626	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55627	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
55628	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55629	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55630	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55631	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1
55632	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55633	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	0	1	1	1	1
55634	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55635	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55636	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55638	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55640	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
55643	1	1	1	1	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0
55644	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
55646	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55647	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55650	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1
55651	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1
55652	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55653	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
55654	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55655	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55656	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
55657	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
55658	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
55659	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55660	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0
55661	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
55662	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55663	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55664	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55665	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55666	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
55667	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55668	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
55669	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55670	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55671	1	1	0	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	1
55672	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55676	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
55677	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
55679	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
55680	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0
55681	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
55683	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55684	1	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0
55686	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
55687	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1
55689	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55690	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55691	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55692	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1	1	0	0
55693	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55695	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
55696	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1
55697	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55698	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
55699	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55700	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
55701	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
55702	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
55703	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55704	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
55705	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0
55706	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
55707	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1
55709	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55711	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	1
55713	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55714	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0
55715	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55716	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0
55717	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	1
55718	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
55719	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
55720	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
55721	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55722	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55723	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0
55726	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
55727	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55728	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
55729	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
55731	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55732	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55733	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
55734	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55735	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1
55737	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
55738	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0
55739	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
55740	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55741	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1
55742	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
55743	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1
55744	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
55745	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55746	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
55748	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
55749	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55750	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
55751	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0
55752	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
55753	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55754	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1
55755	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
55756	1	1	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0
55757	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55758	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
55759	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1
55760	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55761	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55762	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55763	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1
55764	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
55765	1	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
55766	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
55768	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
55770	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1
55771	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
55773	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
55775	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1
55776	1	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
55777	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
55778	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55779	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0
55780	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
55781	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55783	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55784	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
55785	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55786	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55787	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55788	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0
55789	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
55790	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
55791	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
55793	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55794	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1
55795	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	1	1	1	1
55796	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
55798	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55799	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
55800	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
55801	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
